Topología de Red;Número de Nodos;Tiempo de Saturación
Estrella;8;24
Estrella;8;3
Estrella;8;2
Estrella;8;10
Estrella;8;10
Estrella;8;6
Estrella;8;3
Estrella;8;4
Estrella;8;6
Estrella;8;31
Estrella;8;2
Estrella;8;14
Estrella;8;9
Estrella;8;3
Estrella;8;6
Estrella;8;7
Estrella;8;7
Estrella;8;15
Estrella;8;27
Estrella;8;6
Estrella;8;9
Estrella;8;5
Estrella;8;23
Estrella;8;10
Estrella;8;5
Estrella;8;14
Estrella;8;7
Estrella;8;7
Estrella;8;119
Estrella;8;6
Estrella;8;12
Estrella;8;18
Estrella;8;7
Estrella;8;5
Estrella;8;8
Estrella;8;1
Estrella;8;12
Estrella;8;3
Estrella;8;7
Estrella;8;4
Estrella;8;5
Estrella;8;13
Estrella;8;53
Estrella;8;3
Estrella;8;9
Estrella;8;4
Estrella;8;7
Estrella;8;3
Estrella;8;9
Estrella;8;4
Estrella;8;5
Estrella;8;5
Estrella;8;6
Estrella;8;12
Estrella;8;9
Estrella;8;7
Estrella;8;6
Estrella;8;21
Estrella;8;3
Estrella;8;225
Estrella;8;3
Estrella;8;4
Estrella;8;9
Estrella;8;3
Estrella;8;3
Estrella;8;25
Estrella;8;2
Estrella;8;6
Estrella;8;4
Estrella;8;5
Estrella;8;39
Estrella;8;2
Estrella;8;8
Estrella;8;5
Estrella;8;3429
Estrella;8;3
Estrella;8;11
Estrella;8;13
Estrella;8;4
Estrella;8;3
Estrella;8;3
Estrella;8;13
Estrella;8;6
Estrella;8;1006
Estrella;8;24
Estrella;8;5
Estrella;8;4
Estrella;8;9
Estrella;8;6
Estrella;8;7
Estrella;8;3
Estrella;8;10
Estrella;8;16
Estrella;8;23
Estrella;8;19
Estrella;8;4
Estrella;8;4
Estrella;8;6
Estrella;8;4
Estrella;8;6
Estrella;8;6
Estrella;8;19
Estrella;8;2
Estrella;8;9
Estrella;8;3
Estrella;8;17
Estrella;8;6
Estrella;8;14
Estrella;8;193
Estrella;8;4
Estrella;8;4
Estrella;8;11
Estrella;8;57
Estrella;8;7
Estrella;8;9
Estrella;8;4
Estrella;8;17
Estrella;8;3
Estrella;8;7
Estrella;8;9
Estrella;8;7
Estrella;8;6
Estrella;8;3
Estrella;8;3
Estrella;8;11
Estrella;8;6
Estrella;8;6
Estrella;8;5
Estrella;8;25
Estrella;8;4
Estrella;8;15
Estrella;8;15
Estrella;8;14
Estrella;8;3
Estrella;8;3
Estrella;8;7
Estrella;8;28
Estrella;8;4
Estrella;8;13
Estrella;8;2
Estrella;8;11
Estrella;8;5
Estrella;8;4
Estrella;8;2
Estrella;8;32
Estrella;8;6
Estrella;8;10
Estrella;8;7
Estrella;8;5
Estrella;8;9
Estrella;8;16
Estrella;8;72
Estrella;8;7
Estrella;8;53
Estrella;8;79
Estrella;8;7
Estrella;8;27
Estrella;8;9
Estrella;8;7
Estrella;8;5
Estrella;8;13
Estrella;8;5
Estrella;8;7
Estrella;8;3
Estrella;8;16
Estrella;8;50
Estrella;8;7
Estrella;8;5
Estrella;8;3
Estrella;8;11
Estrella;8;9
Estrella;8;9
Estrella;8;13
Estrella;8;5
Estrella;8;3
Estrella;8;3
Estrella;8;4
Estrella;8;10330
Estrella;8;8
Estrella;8;3
Estrella;8;8
Estrella;8;8
Estrella;8;31
Estrella;8;12
Estrella;8;6
Estrella;8;8
Estrella;8;9
Estrella;8;33
Estrella;8;3
Estrella;8;6
Estrella;8;9
Estrella;8;17
Estrella;8;10
Estrella;8;4
Estrella;8;2
Estrella;8;2
Estrella;8;6
Estrella;8;16
Estrella;8;3
Estrella;8;4
Estrella;8;4
Estrella;8;35
Estrella;8;15
Estrella;8;4
Estrella;8;3
Estrella;8;10
Estrella;8;3
Estrella;8;3
Estrella;8;22
Estrella;8;16
Estrella;8;4
Estrella;8;4
Estrella;8;4
Estrella;8;5
Estrella;8;13
Estrella;8;3
Estrella;8;8
Estrella;8;2
Estrella;8;8
Estrella;8;9
Estrella;8;3
Estrella;8;238
Estrella;8;4
Estrella;8;4
Estrella;8;12
Estrella;8;10
Estrella;8;5
Estrella;8;51
Estrella;8;5
Estrella;8;2
Estrella;8;6
Estrella;8;11
Estrella;8;16
Estrella;8;12
Estrella;8;4
Estrella;8;3
Estrella;8;7
Estrella;8;4
Estrella;8;21
Estrella;8;7
Estrella;8;3
Estrella;8;16
Estrella;8;5
Estrella;8;8
Estrella;8;4
Estrella;8;6
Estrella;8;4
Estrella;8;4
Estrella;8;14
Estrella;8;21
Estrella;8;12
Estrella;8;4
Estrella;8;5
Estrella;8;2
Estrella;8;6
Estrella;8;4
Estrella;8;57
Estrella;8;13
Estrella;8;7
Estrella;8;16
Estrella;8;8
Estrella;8;41
Estrella;8;3
Estrella;8;5
Estrella;8;6
Estrella;8;2
Estrella;8;9
Estrella;8;11
Estrella;8;3
Estrella;8;34
Estrella;8;30
Estrella;8;5
Estrella;8;6
Estrella;8;26
Estrella;8;7
Estrella;8;6
Estrella;8;3
Estrella;8;12
Estrella;8;5
Estrella;8;4
Estrella;8;5
Estrella;8;6
Estrella;8;9
Estrella;8;4
Estrella;8;12
Estrella;8;5
Estrella;8;3
Estrella;8;49
Estrella;8;3
Estrella;8;16
Estrella;8;4
Estrella;8;3
Estrella;8;10
Estrella;8;83
Estrella;8;5
Estrella;8;3
Estrella;8;14
Estrella;8;10
Estrella;8;5
Estrella;8;98
Estrella;8;39
Estrella;8;7
Estrella;8;7
Estrella;8;16
Estrella;8;6
Estrella;8;7
Estrella;9;7
Estrella;9;3
Estrella;9;4
Estrella;9;20
Estrella;9;11
Estrella;9;15
Estrella;9;9
Estrella;9;162
Estrella;9;3
Estrella;9;8
Estrella;9;2
Estrella;9;4
Estrella;9;8
Estrella;9;14
Estrella;9;6
Estrella;9;3
Estrella;9;14
Estrella;9;21
Estrella;9;1526
Estrella;9;16
Estrella;9;94
Estrella;9;8
Estrella;9;4
Estrella;9;5
Estrella;9;15
Estrella;9;25
Estrella;9;11
Estrella;9;9
Estrella;9;4
Estrella;9;4
Estrella;9;10
Estrella;9;8
Estrella;9;5
Estrella;9;6
Estrella;9;14
Estrella;9;15
Estrella;9;376
Estrella;9;4
Estrella;9;5
Estrella;9;4
Estrella;9;3
Estrella;9;9
Estrella;9;4
Estrella;9;32
Estrella;9;7
Estrella;9;1625
Estrella;9;4
Estrella;9;2
Estrella;9;10
Estrella;9;25
Estrella;9;3
Estrella;9;3
Estrella;9;6
Estrella;9;12
Estrella;9;5
Estrella;9;2
Estrella;9;30
Estrella;9;3
Estrella;9;2
Estrella;9;3
Estrella;9;21
Estrella;9;3
Estrella;9;5
Estrella;9;3
Estrella;9;69
Estrella;9;10
Estrella;9;12
Estrella;9;2
Estrella;9;18
Estrella;9;238
Estrella;9;6
Estrella;9;6
Estrella;9;3
Estrella;9;42
Estrella;9;7
Estrella;9;29
Estrella;9;20
Estrella;9;3
Estrella;9;70
Estrella;9;52
Estrella;9;11
Estrella;9;7
Estrella;9;17
Estrella;9;7
Estrella;9;14
Estrella;9;10
Estrella;9;3
Estrella;9;7
Estrella;9;25
Estrella;9;8
Estrella;9;214
Estrella;9;25
Estrella;9;13
Estrella;9;7
Estrella;9;8
Estrella;9;10
Estrella;9;9
Estrella;9;16
Estrella;9;48
Estrella;9;8
Estrella;9;20
Estrella;9;6
Estrella;9;5
Estrella;9;3
Estrella;9;10
Estrella;9;10
Estrella;9;4
Estrella;9;4
Estrella;9;4
Estrella;9;5
Estrella;9;10
Estrella;9;20
Estrella;9;5
Estrella;9;10
Estrella;9;6
Estrella;9;19
Estrella;9;9
Estrella;9;6
Estrella;9;5
Estrella;9;5
Estrella;9;7
Estrella;9;9
Estrella;9;3
Estrella;9;6
Estrella;9;3
Estrella;9;3
Estrella;9;30
Estrella;9;5
Estrella;9;3
Estrella;9;3
Estrella;9;276
Estrella;9;6
Estrella;9;29
Estrella;9;10
Estrella;9;15
Estrella;9;22
Estrella;9;4
Estrella;9;10
Estrella;9;45
Estrella;9;12
Estrella;9;12
Estrella;9;2
Estrella;9;7
Estrella;9;7
Estrella;9;4
Estrella;9;3
Estrella;9;6
Estrella;9;3
Estrella;9;29
Estrella;9;13
Estrella;9;4
Estrella;9;3
Estrella;9;6
Estrella;9;10
Estrella;9;5
Estrella;9;7
Estrella;9;16
Estrella;9;7
Estrella;9;4
Estrella;9;8
Estrella;9;3
Estrella;9;14
Estrella;9;5
Estrella;9;17
Estrella;9;5
Estrella;9;4
Estrella;9;20
Estrella;9;10
Estrella;9;6
Estrella;9;6
Estrella;9;5
Estrella;9;14
Estrella;9;8
Estrella;9;14
Estrella;9;6
Estrella;9;3
Estrella;9;3
Estrella;9;8
Estrella;9;5
Estrella;9;9
Estrella;9;2
Estrella;9;6
Estrella;9;3
Estrella;9;5
Estrella;9;8
Estrella;9;6
Estrella;9;4
Estrella;9;7
Estrella;9;10
Estrella;9;9
Estrella;9;2
Estrella;9;28
Estrella;9;3
Estrella;9;6
Estrella;9;161
Estrella;9;9
Estrella;9;9
Estrella;9;6
Estrella;9;9
Estrella;9;5
Estrella;9;4
Estrella;9;9
Estrella;9;4
Estrella;9;7
Estrella;9;3
Estrella;9;41
Estrella;9;6
Estrella;9;8
Estrella;9;18
Estrella;9;12
Estrella;9;4
Estrella;9;5
Estrella;9;10
Estrella;9;4
Estrella;9;12
Estrella;9;3
Estrella;9;17
Estrella;9;9
Estrella;9;25
Estrella;9;22
Estrella;9;3
Estrella;9;47
Estrella;9;1309
Estrella;9;75
Estrella;9;9
Estrella;9;84
Estrella;9;56
Estrella;9;73
Estrella;9;5
Estrella;9;8
Estrella;9;51
Estrella;9;3
Estrella;9;15
Estrella;9;4
Estrella;9;10
Estrella;9;8
Estrella;9;6
Estrella;9;41
Estrella;9;3
Estrella;9;3
Estrella;9;121
Estrella;9;63
Estrella;9;3
Estrella;9;32
Estrella;9;13
Estrella;9;6
Estrella;9;6
Estrella;9;60
Estrella;9;23
Estrella;9;24
Estrella;9;6
Estrella;9;4
Estrella;9;4
Estrella;9;7
Estrella;9;3
Estrella;9;6
Estrella;9;6
Estrella;9;8
Estrella;9;10
Estrella;9;142
Estrella;9;2
Estrella;9;17
Estrella;9;3
Estrella;9;34
Estrella;9;16
Estrella;9;7
Estrella;9;9
Estrella;9;7
Estrella;9;8
Estrella;9;10
Estrella;9;7
Estrella;9;4
Estrella;9;3
Estrella;9;2
Estrella;9;10
Estrella;9;4
Estrella;9;6
Estrella;9;22
Estrella;9;20
Estrella;9;7
Estrella;9;2
Estrella;9;6
Estrella;9;6
Estrella;9;5
Estrella;9;12
Estrella;9;3
Estrella;9;17
Estrella;9;6
Estrella;9;3
Estrella;9;3
Estrella;9;32
Estrella;9;10
Estrella;9;7
Estrella;9;7
Estrella;9;4
Estrella;9;8
Estrella;9;4
Estrella;9;5
Estrella;9;2
Estrella;9;9
Estrella;9;3
Estrella;9;5
Estrella;9;11
Estrella;9;15
Estrella;9;10
Estrella;9;11
Estrella;9;3
Estrella;9;3
Estrella;9;5
Estrella;9;20
Estrella;9;3
Estrella;9;1
Estrella;9;19
Estrella;9;15
Estrella;9;30
Estrella;9;10
Estrella;9;4
Estrella;9;4
Estrella;9;9
Estrella;9;10
Estrella;9;6
Estrella;9;1342
Estrella;9;6
Estrella;9;3
Estrella;9;9
Estrella;9;15
Estrella;9;3
Estrella;9;7
Estrella;9;4
Estrella;9;9
Estrella;9;7
Estrella;9;35
Estrella;9;10
Estrella;9;20
Estrella;9;8
Estrella;9;87
Estrella;9;26
Estrella;9;3
Estrella;9;4
Estrella;9;5331
Estrella;9;4
Estrella;9;3
Estrella;9;9
Estrella;9;6
Estrella;9;5
Estrella;9;4
Estrella;9;4
Estrella;9;5
Estrella;9;9
Estrella;9;6
Estrella;9;10
Estrella;9;15
Estrella;9;6
Estrella;9;33
Estrella;9;5
Estrella;9;9
Estrella;9;7
Estrella;9;5
Estrella;9;2
Estrella;9;2
Estrella;9;3
Estrella;9;1362
Estrella;9;14
Estrella;9;9
Estrella;9;3
Estrella;9;4
Estrella;9;4
Estrella;9;3
Estrella;9;3
Estrella;9;8
Estrella;9;6
Estrella;9;6
Estrella;9;15
Estrella;9;6
Estrella;9;3
Estrella;9;94
Estrella;9;5
Estrella;9;16
Estrella;9;6
Estrella;9;4
Estrella;9;4
Estrella;9;22
Estrella;9;18
Estrella;9;3
Estrella;9;3
Estrella;9;3
Estrella;9;12
Estrella;9;19
Estrella;9;10
Estrella;9;12
Estrella;9;3
Estrella;9;8
Estrella;9;20
Estrella;9;3
Estrella;9;9
Estrella;9;2000
Estrella;9;5
Estrella;9;9
Estrella;9;4
Estrella;9;164
Estrella;9;14
Estrella;9;566
Estrella;9;7
Estrella;9;11
Estrella;9;11
Estrella;9;18
Estrella;9;134
Estrella;9;6
Estrella;9;47
Estrella;9;8
Estrella;9;5
Estrella;9;6
Estrella;9;11
Estrella;9;6
Estrella;9;3
Estrella;9;6
Estrella;9;4
Estrella;9;6
Estrella;9;3
Estrella;9;16
Estrella;9;25
Estrella;9;3
Estrella;9;7
Estrella;9;22
Estrella;9;3
Estrella;9;4
Estrella;9;6
Estrella;9;29
Estrella;9;5
Estrella;9;3
Estrella;9;5
Estrella;9;246
Estrella;9;64
Estrella;9;7
Estrella;9;6
Estrella;9;4
Estrella;9;4
Estrella;9;6
Estrella;9;4
Estrella;9;9
Estrella;9;6
Estrella;9;7
Estrella;9;87
Estrella;9;8
Estrella;9;8
Estrella;9;38
Estrella;9;8
Estrella;9;5
Estrella;9;3
Estrella;9;47
Estrella;9;7
Estrella;9;5
Estrella;9;83
Estrella;9;12
Estrella;9;3
Estrella;9;12
Estrella;9;43
Estrella;9;73
Estrella;9;5
Estrella;9;4
Estrella;9;8
Estrella;9;5
Estrella;9;7
Estrella;9;21
Estrella;9;6
Estrella;9;9
Estrella;9;8
Estrella;9;18
Estrella;9;15
Estrella;9;7
Estrella;9;120
Estrella;9;3
Estrella;9;4
Estrella;9;13
Estrella;9;4
Estrella;9;3
Estrella;9;2
Estrella;9;21
Estrella;9;4
Estrella;9;7
Estrella;9;6
Estrella;9;30
Estrella;9;21
Estrella;9;51
Estrella;9;3
Estrella;9;5
Estrella;9;3
Estrella;9;14
Estrella;9;4
Estrella;9;7
Estrella;9;3
Estrella;9;57
Estrella;9;3
Estrella;9;16
Estrella;9;4
Estrella;9;28
Estrella;9;35
Estrella;9;3
Estrella;9;15
Estrella;9;9
Estrella;9;12
Estrella;9;4
Estrella;9;4
Estrella;9;8
Estrella;9;4
Estrella;9;16
Estrella;9;4
Estrella;9;7
Estrella;9;3
Estrella;9;10
Estrella;9;4
Estrella;9;3
Estrella;9;3
Estrella;9;50
Estrella;9;4
Estrella;9;2
Estrella;9;7
Estrella;9;14
Estrella;9;13
Estrella;9;6
Estrella;9;6
Estrella;9;3
Estrella;9;29
Estrella;9;57
Estrella;9;77
Estrella;9;6
Estrella;9;6
Estrella;9;4
Estrella;9;4
Estrella;9;61
Estrella;9;105
Estrella;9;7
Estrella;9;6
Estrella;9;13700
Estrella;9;23
Estrella;9;6
Estrella;9;4
Estrella;9;19
Estrella;9;5
Estrella;9;5
Estrella;9;2
Estrella;9;20
Estrella;9;6
Estrella;9;43
Estrella;9;6
Estrella;9;624
Estrella;9;6
Estrella;9;3
Estrella;9;12
Estrella;9;15
Estrella;9;118
Estrella;9;20
Estrella;9;3
Estrella;9;36
Estrella;9;18
Estrella;9;7
Estrella;9;6
Estrella;9;19
Estrella;9;4
Estrella;9;13
Estrella;9;11
Estrella;9;3
Estrella;9;11
Estrella;9;4
Estrella;9;7
Estrella;9;6
Estrella;9;8
Estrella;9;3
Estrella;9;64
Estrella;9;11
Estrella;9;5
Estrella;9;66
Estrella;9;19
Estrella;9;6
Estrella;9;12
Estrella;9;6
Estrella;9;33
Estrella;9;103
Estrella;9;5
Estrella;9;9
Estrella;9;9
Estrella;9;7
Estrella;9;3
Estrella;9;38
Estrella;9;37
Estrella;9;15
Estrella;9;7
Estrella;9;64
Estrella;9;19
Estrella;9;3
Estrella;9;4
Estrella;9;8
Estrella;9;11
Estrella;9;9
Estrella;9;5
Estrella;9;92
Estrella;9;3
Estrella;9;5
Estrella;9;8
Estrella;9;5
Estrella;9;16
Estrella;9;8
Estrella;9;36
Estrella;9;4
Estrella;9;3
Estrella;9;2
Estrella;9;4
Estrella;9;16
Estrella;9;13
Estrella;9;6
Estrella;9;9
Estrella;9;7
Estrella;9;8
Estrella;9;6
Estrella;9;5
Estrella;9;16
Estrella;9;17
Estrella;9;3
Estrella;9;21
Estrella;9;6
Estrella;9;9
Estrella;9;11
Estrella;9;3
Estrella;9;6
Estrella;9;9
Estrella;9;5
Estrella;9;5
Estrella;9;14
Estrella;9;3
Estrella;9;713
Estrella;9;7
Estrella;9;69
Estrella;9;3
Estrella;9;12
Estrella;9;7
Estrella;9;6
Estrella;9;4
Estrella;9;6
Estrella;9;7
Estrella;9;6
Estrella;9;3
Estrella;9;9
Estrella;9;10
Estrella;9;7
Estrella;9;12
Estrella;9;4
Estrella;9;10
Estrella;9;143
Estrella;9;51
Estrella;9;48
Estrella;9;5
Estrella;9;28
Estrella;9;5
Estrella;9;2
Estrella;9;5
Estrella;9;17
Estrella;9;3
Estrella;9;6
Estrella;9;62
Estrella;9;29
Estrella;9;25
Estrella;9;3
Estrella;9;9
Estrella;9;2
Estrella;9;6
Estrella;9;5
Estrella;9;7
Estrella;9;7
Estrella;9;5
Estrella;9;6
Estrella;9;16
Estrella;9;102
Estrella;9;28
Estrella;9;8
Estrella;9;6
Estrella;9;9
Estrella;9;5
Estrella;9;20
Estrella;9;7
Estrella;9;38
Estrella;9;14
Estrella;9;7
Estrella;9;5
Estrella;9;6
Estrella;9;9
Estrella;9;6
Estrella;9;4
Estrella;9;14
Estrella;9;14
Estrella;9;9
Estrella;9;7
Estrella;9;3
Estrella;9;5
Estrella;9;2
Estrella;9;9
Estrella;9;4
Estrella;9;18
Estrella;9;4
Estrella;9;3
Estrella;9;5
Estrella;9;4
Estrella;9;21
Estrella;9;28
Estrella;9;4
Estrella;9;11
Estrella;9;5
Estrella;9;10
Estrella;9;18
Estrella;9;6
Estrella;9;3
Estrella;9;3
Estrella;9;9
Estrella;9;5
Estrella;9;3
Estrella;9;4
Estrella;9;7
Estrella;9;13
Estrella;9;5
Estrella;9;5
Estrella;9;4
Estrella;9;6
Estrella;9;28
Estrella;9;6
Estrella;9;8
Estrella;9;4
Estrella;9;3
Estrella;9;4
Estrella;9;8
Estrella;9;17
Estrella;9;2
Estrella;9;92
Estrella;9;4
Estrella;9;225
Estrella;9;9
Estrella;9;4
Estrella;9;10
Estrella;9;10
Estrella;9;9
Estrella;9;1579
Estrella;9;14
Estrella;9;7
Estrella;9;37
Estrella;9;9
Estrella;9;3
Estrella;9;5
Estrella;9;42
Estrella;9;20
Estrella;9;5
Estrella;9;5
Estrella;9;7
Estrella;9;30
Estrella;9;3
Estrella;9;7
Estrella;9;8
Estrella;9;142
Estrella;9;5
Estrella;9;4
Estrella;9;8
Estrella;9;13
Estrella;9;2
Estrella;9;10
Estrella;9;4
Estrella;9;7
Estrella;9;9
Estrella;9;42
Estrella;9;6
Estrella;9;4
Estrella;9;3
Estrella;9;4
Estrella;9;15
Estrella;9;9
Estrella;9;24
Estrella;9;20
Estrella;9;2
Estrella;9;7
Estrella;9;4
Estrella;9;165
Estrella;9;3
Estrella;9;4
Estrella;9;4
Estrella;9;11
Estrella;9;549
Estrella;9;3
Estrella;9;4
Estrella;9;11
Estrella;9;3
Estrella;9;2
Estrella;9;19
Estrella;9;4
Estrella;9;18
Estrella;9;4
Estrella;9;11
Estrella;9;21
Estrella;9;20
Estrella;9;4
Estrella;9;3
Estrella;9;5
Estrella;9;3
Estrella;9;14
Estrella;9;28
Estrella;9;13
Estrella;9;3
Estrella;9;3
Estrella;9;5
Estrella;9;3
Estrella;9;3
Estrella;9;11
Estrella;9;11
Estrella;9;3
Estrella;9;4
Estrella;9;6
Estrella;9;105
Estrella;9;20
Estrella;9;6
Estrella;9;6
Estrella;9;11
Estrella;9;26
Estrella;9;7
Estrella;9;20
Estrella;9;2
Estrella;9;3
Estrella;9;11
Estrella;9;21
Estrella;9;4
Estrella;9;26
Estrella;9;36
Estrella;9;7
Estrella;9;5
Estrella;9;5
Estrella;9;177
Estrella;9;7
Estrella;9;13
Estrella;9;8
Estrella;9;9
Estrella;9;3
Estrella;9;2
Estrella;9;13
Estrella;9;6
Estrella;9;15
Estrella;9;3
Estrella;9;64
Estrella;9;5
Estrella;9;3
Estrella;9;10
Estrella;9;3
Estrella;9;57
Estrella;9;4
Estrella;9;5
Estrella;9;10
Estrella;9;26
Estrella;9;4
Estrella;9;3
Estrella;9;7
Estrella;9;16
Estrella;9;8
Estrella;9;192
Estrella;9;8
Estrella;9;4
Estrella;9;5
Estrella;9;4
Estrella;9;4
Estrella;9;8
Estrella;9;3
Estrella;9;7
Estrella;9;21
Estrella;9;3
Estrella;9;3
Estrella;9;11
Estrella;9;11
Estrella;9;27
Estrella;9;20
Estrella;9;20
Estrella;9;5
Estrella;9;6
Estrella;9;2
Estrella;9;30
Estrella;9;17
Estrella;9;8
Estrella;9;8
Estrella;9;21
Estrella;9;9
Estrella;9;7
Estrella;9;65
Estrella;9;7
Estrella;9;59
Estrella;9;14
Estrella;9;4
Estrella;9;6
Estrella;9;3
Estrella;9;157
Estrella;9;8
Estrella;9;5
Estrella;9;6
Estrella;9;2
Estrella;9;10
Estrella;9;3
Estrella;9;4
Estrella;9;58
Estrella;9;11
Estrella;9;6
Estrella;9;7
Estrella;9;3
Estrella;9;12
Estrella;9;4
Estrella;9;6
Estrella;9;10
Estrella;9;38
Estrella;9;3
Estrella;9;3
Estrella;9;8
Estrella;9;5
Estrella;9;9
Estrella;9;21
Estrella;9;7
Estrella;9;26
Estrella;9;6
Estrella;9;4
Estrella;9;10
Estrella;9;10
Estrella;9;10
Estrella;9;3
Estrella;9;5
Estrella;9;14
Estrella;9;13
Estrella;9;9
Estrella;9;6
Estrella;9;5
Estrella;9;6
Estrella;9;6
Estrella;9;4
Estrella;9;13
Estrella;9;358
Estrella;9;9
Estrella;9;17
Estrella;9;5
Estrella;9;3
Estrella;9;2
Estrella;9;7
Estrella;9;6
Estrella;9;7
Estrella;9;5
Estrella;9;19
Estrella;9;7
Estrella;9;14
Estrella;9;7
Estrella;9;5
Estrella;9;3
Estrella;9;61
Estrella;9;13
Estrella;9;3
Estrella;9;72
Estrella;9;4
Estrella;9;5
Estrella;9;7
Estrella;9;7
Estrella;9;148
Estrella;9;3
Estrella;9;3
Estrella;9;4
Estrella;9;11
Estrella;9;6
Estrella;9;4
Estrella;9;4
Estrella;9;38
Estrella;9;21
Estrella;9;6
Estrella;9;7
Estrella;9;15
Estrella;9;10
Estrella;9;6
Estrella;9;12
Estrella;9;26
Estrella;9;7
Estrella;9;3
Estrella;9;11
Estrella;9;3
Estrella;9;17
Estrella;9;5
Estrella;9;6
Estrella;9;4
Estrella;9;57
Estrella;9;5
Estrella;9;18
Estrella;9;3
Estrella;9;4
Estrella;9;4
Estrella;9;3
Estrella;9;56
Estrella;9;11
Estrella;9;3
Estrella;9;16
Estrella;9;115
Estrella;9;7
Estrella;9;5
Estrella;9;7
Estrella;9;7
Estrella;9;4
Estrella;9;6
Estrella;9;8
Estrella;9;3
Estrella;10;3
Estrella;10;37
Estrella;10;4
Estrella;10;6
Estrella;10;4
Estrella;10;5
Estrella;10;2
Estrella;10;3
Estrella;10;3
Estrella;10;286
Estrella;10;95
Estrella;10;4092
Estrella;10;37
Estrella;10;3
Estrella;10;6
Estrella;10;4
Estrella;10;4
Estrella;10;6
Estrella;10;5
Estrella;10;4
Estrella;10;4
Estrella;10;17
Estrella;10;6
Estrella;10;8
Estrella;10;6
Estrella;10;9
Estrella;10;10
Estrella;10;5
Estrella;10;6
Estrella;10;8
Estrella;10;3
Estrella;10;28
Estrella;10;11
Estrella;10;6
Estrella;10;2
Estrella;10;6
Estrella;10;9
Estrella;10;3
Estrella;10;4
Estrella;10;3
Estrella;10;77
Estrella;10;6
Estrella;10;3
Estrella;10;32
Estrella;10;5
Estrella;10;5
Estrella;10;11
Estrella;10;7
Estrella;10;4
Estrella;10;3
Estrella;10;5
Estrella;10;16
Estrella;10;4
Estrella;10;89
Estrella;10;97
Estrella;10;7
Estrella;10;89
Estrella;10;8
Estrella;10;11
Estrella;10;5
Estrella;10;5
Estrella;10;4
Estrella;10;3
Estrella;10;9
Estrella;10;321
Estrella;10;160
Estrella;10;2
Estrella;10;4
Estrella;10;19
Estrella;10;59
Estrella;10;5
Estrella;10;14
Estrella;10;19
Estrella;10;7
Estrella;10;175
Estrella;10;133
Estrella;10;9
Estrella;10;6
Estrella;10;12
Estrella;10;5
Estrella;10;5
Estrella;10;4
Estrella;10;11
Estrella;10;9
Estrella;10;19
Estrella;10;9
Estrella;10;3
Estrella;10;7
Estrella;10;9
Estrella;10;32
Estrella;10;71
Estrella;10;8
Estrella;10;6
Estrella;10;3
Estrella;10;3
Estrella;10;3
Estrella;10;4
Estrella;10;6
Estrella;10;17
Estrella;10;4
Estrella;10;6
Estrella;10;5
Estrella;10;10
Estrella;10;12
Estrella;10;6
Estrella;10;6
Estrella;10;9
Estrella;10;4
Estrella;10;7
Estrella;10;4
Estrella;10;3
Estrella;10;7
Estrella;10;14
Estrella;10;5
Estrella;10;9
Estrella;10;7
Estrella;10;7
Estrella;10;39
Estrella;10;14
Estrella;10;5
Estrella;10;5
Estrella;10;7
Estrella;10;11
Estrella;10;6
Estrella;10;8
Estrella;10;4
Estrella;10;4
Estrella;10;6
Estrella;10;13
Estrella;10;5
Estrella;10;2
Estrella;10;7
Estrella;10;6
Estrella;10;6
Estrella;10;44
Estrella;10;6
Estrella;10;6
Estrella;10;9
Estrella;10;16
Estrella;10;8
Estrella;10;4
Estrella;10;8
Estrella;10;20
Estrella;10;19
Estrella;10;23
Estrella;10;10
Estrella;10;5
Estrella;10;3
Estrella;10;10
Estrella;10;4
Estrella;10;8
Estrella;10;38
Estrella;10;54
Estrella;10;7
Estrella;10;16
Estrella;10;3
Estrella;10;6
Estrella;10;3
Estrella;10;10
Estrella;10;16
Estrella;10;8
Estrella;10;6
Estrella;10;3
Estrella;10;9
Estrella;10;6
Estrella;10;7
Estrella;10;27
Estrella;10;4
Estrella;10;1949
Estrella;10;21
Estrella;10;4
Estrella;10;5
Estrella;10;2
Estrella;10;4
Estrella;10;11
Estrella;10;3
Estrella;10;8
Estrella;10;3
Estrella;10;4
Estrella;10;8
Estrella;10;6
Estrella;10;5
Estrella;10;27
Estrella;10;8
Estrella;10;9
Estrella;10;6
Estrella;10;7
Estrella;10;3
Estrella;10;1357
Estrella;10;6
Estrella;10;103
Estrella;10;6
Estrella;10;11
Estrella;10;7
Estrella;10;288
Estrella;10;16
Estrella;10;64
Estrella;10;9
Estrella;10;28
Estrella;10;5
Estrella;10;2401
Estrella;10;5
Estrella;10;10
Estrella;10;21
Estrella;10;5
Estrella;10;5
Estrella;10;9
Estrella;10;6
Estrella;10;3
Estrella;10;6
Estrella;10;44
Estrella;10;4
Estrella;10;14
Estrella;10;6
Estrella;10;74
Estrella;10;5
Estrella;10;573
Estrella;10;2
Estrella;10;3
Estrella;10;8
Estrella;10;3
Estrella;10;3
Estrella;10;17
Estrella;10;4
Estrella;10;789
Estrella;10;8
Estrella;10;6
Estrella;10;7
Estrella;10;6
Estrella;10;4
Estrella;10;211
Estrella;10;164
Estrella;10;3
Estrella;10;12
Estrella;10;19
Estrella;10;16
Estrella;10;4
Estrella;10;21
Estrella;10;4
Estrella;10;49
Estrella;10;4
Estrella;10;5
Estrella;10;8
Estrella;10;19
